0.018400	2.439277e-01	3.924776e-01	2.557109e-01	8.466676e-02	1.903521e-02	3.490179e-03	5.826183e-04	9.259510e-05	1.407807e-05	2.035696e-06	2.785862e-07	3.594041e-08	4.352419e-09	4.922793e-10	5.169626e-11	5.005634e-12	4.432228e-13	3.553030e-14	2.546887e-15	1.607055e-16	8.744248e-18	3.989024e-19	1.464706e-20	4.058463e-22	7.543341e-24	7.053993e-26
0.018800	2.370742e-01	3.901613e-01	2.599621e-01	8.800655e-02	2.023059e-02	3.793167e-03	6.476081e-04	1.052816e-04	1.637564e-05	2.422779e-06	3.392837e-07	4.479683e-08	5.552834e-09	6.429464e-10	6.912919e-11	6.854273e-12	6.215641e-13	5.103716e-14	3.747867e-15	2.423013e-16	1.351023e-17	6.316659e-19	2.377486e-20	6.753716e-22	1.287142e-23	1.234378e-25
0.019200	2.304291e-01	3.877103e-01	2.640635e-01	9.136043e-02	2.146367e-02	4.113434e-03	7.179471e-04	1.193364e-04	1.898077e-05	2.871963e-06	4.113722e-07	5.556289e-08	7.046553e-09	8.348739e-10	9.186540e-11	9.323036e-12	8.654644e-13	7.275782e-14	5.471048e-15	3.622425e-16	2.068848e-17	9.909266e-19	3.821437e-20	1.112432e-21	2.172940e-23	2.136136e-25
0.019600	2.239855e-01	3.851338e-01	2.680153e-01	9.472530e-02	2.273400e-02	4.451387e-03	7.939129e-04	1.348670e-04	2.192570e-05	3.391412e-06	4.966565e-07	6.859369e-08	8.896383e-09	1.078089e-09	1.213511e-10	1.259993e-11	1.196854e-12	1.029712e-13	7.925272e-15	5.371744e-16	3.141103e-17	1.540631e-18	6.084917e-20	1.814430e-21	3.630962e-23	3.657464e-25
0.020000	2.177364e-01	3.824409e-01	2.718183e-01	9.809817e-02	2.404108e-02	4.807419e-03	8.757871e-04	1.519860e-04	2.524516e-05	3.990129e-06	5.971756e-07	8.430019e-08	1.117675e-08	1.384761e-09	1.593832e-10	1.692417e-11	1.644308e-12	1.447183e-13	1.139599e-14	7.904015e-16	4.730151e-17	2.374753e-18	9.602160e-20	2.931685e-21	6.008014e-23	6.198570e-25
0.020400	2.116753e-01	3.796400e-01	2.754732e-01	1.014761e-01	2.538438e-02	5.181906e-03	9.638555e-04	1.708109e-04	2.897637e-05	4.678018e-06	7.152269e-07	1.031564e-07	1.397555e-08	1.769596e-09	2.081845e-10	2.259862e-11	2.244859e-12	2.020340e-13	1.627092e-14	1.154336e-15	7.067245e-17	3.630372e-18	1.502197e-19	4.694284e-21	9.847977e-23	1.040261e-24
0.020800	2.057961e-01	3.767390e-01	2.789807e-01	1.048562e-01	2.676332e-02	5.575210e-03	1.058407e-03	1.914648e-04	3.315926e-05	5.465949e-06	8.533916e-07	1.257074e-07	1.739617e-08	2.250294e-09	2.704926e-10	3.000494e-11	3.046258e-12	2.802416e-13	2.307362e-14	1.673774e-15	1.047953e-16	5.506019e-18	2.330647e-19	7.451631e-21	1.599674e-22	1.729421e-24
0.021200	2.000925e-01	3.737455e-01	2.823421e-01	1.082357e-01	2.817728e-02	5.987676e-03	1.159736e-03	2.140757e-04	3.783649e-05	6.365825e-06	1.014562e-06	1.525780e-07	2.155984e-08	2.848082e-09	3.496646e-10	3.962183e-11	4.109767e-12	3.863277e-13	3.250699e-14	2.410247e-15	1.542685e-16	8.287269e-18	3.587215e-19	1.173030e-20	2.575948e-22	2.849218e-24
0.021600	1.945588e-01	3.706667e-01	2.855585e-01	1.116119e-01	2.962561e-02	6.419633e-03	1.268136e-03	2.387770e-04	4.305360e-05	7.390650e-06	1.201972e-06	1.844824e-07	2.660823e-08	3.588323e-09	4.498016e-10	5.204713e-11	5.513610e-12	5.294143e-13	4.550958e-14	3.447786e-15	2.255153e-16	1.238221e-17	5.479001e-19	1.831811e-20	4.113459e-22	4.653362e-24
0.022000	1.891894e-01	3.675095e-01	2.886312e-01	1.149822e-01	3.110761e-02	6.871391e-03	1.383906e-03	2.657072e-04	4.885911e-05	8.554605e-06	1.419225e-06	2.222345e-07	3.270639e-08	4.501212e-09	5.758936e-10	6.802433e-11	7.357217e-12	7.213533e-13	6.332799e-14	4.900500e-15	3.274544e-16	1.837031e-17	8.306780e-19	2.838545e-20	6.515954e-22	7.536438e-24
0.022400	1.839789e-01	3.642803e-01	2.915616e-01	1.183439e-01	3.262258e-02	7.343246e-03	1.507348e-03	2.950101e-04	5.530464e-05	9.873121e-06	1.670333e-06	2.667598e-07	4.004603e-08	5.622580e-09	7.339898e-10	8.847425e-11	9.766414e-12	9.774706e-13	8.760956e-14	6.922505e-15	4.723988e-16	2.706940e-17	1.250459e-18	4.365941e-20	1.024184e-21	1.210758e-23
0.022800	1.789220e-01	3.609852e-01	2.943512e-01	1.216947e-01	3.416974e-02	7.835472e-03	1.638761e-03	3.268347e-04	6.244497e-05	1.136295e-05	1.959745e-06	3.191074e-07	4.884913e-08	6.994803e-09	9.313973e-10	1.145329e-10	1.289976e-11	1.317494e-12	1.205206e-13	9.720869e-15	6.772535e-16	3.962700e-17	1.869487e-18	6.667200e-20	1.597823e-21	1.930044e-23
0.023200	1.740137e-01	3.576301e-01	2.970016e-01	1.250320e-01	3.574833e-02	8.348329e-03	1.778452e-03	3.613352e-04	7.033822e-05	1.304227e-05	2.292390e-06	3.804639e-07	5.937205e-08	8.667845e-09	1.176912e-09	1.475966e-10	1.695624e-11	1.766705e-12	1.648963e-13	1.357241e-14	9.651039e-16	5.764410e-17	2.776503e-18	1.011121e-19	2.474832e-21	3.053628e-23
0.023600	1.692493e-01	3.542204e-01	2.995146e-01	1.283536e-01	3.735753e-02	8.882055e-03	1.926723e-03	3.986712e-04	7.904587e-05	1.493072e-05	2.673716e-06	4.521679e-07	7.191000e-08	1.070044e-08	1.481087e-09	1.893752e-10	2.218459e-11	2.357368e-12	2.244309e-13	1.884540e-14	1.367314e-15	8.334223e-17	4.097284e-18	1.523216e-19	3.806608e-21	4.796428e-23
0.024000	1.646240e-01	3.507613e-01	3.018918e-01	1.316572e-01	3.899650e-02	9.436872e-03	2.083881e-03	4.390071e-04	8.863293e-05	1.704954e-05	3.109728e-06	5.357264e-07	8.680210e-08	1.316141e-08	1.856542e-09	2.419553e-10	2.889459e-11	3.130486e-12	3.039163e-13	2.602747e-14	1.926283e-15	1.197879e-16	6.009130e-18	2.279911e-19	5.815811e-21	7.481370e-23
0.024400	1.601333e-01	3.472578e-01	3.041352e-01	1.349406e-01	4.066438e-02	1.001298e-02	2.250231e-03	4.825127e-04	9.916800e-05	1.942161e-05	3.607038e-06	6.328315e-07	1.044369e-07	1.613122e-08	2.318324e-09	3.078745e-10	3.747055e-11	4.137967e-12	4.095422e-13	3.576145e-14	2.699054e-15	1.711923e-16	8.760626e-18	3.391309e-19	8.827963e-21	1.159067e-22
0.024800	1.557730e-01	3.437146e-01	3.062466e-01	1.382016e-01	4.236029e-02	1.061057e-02	2.426079e-03	5.293627e-04	1.107234e-04	2.207158e-05	4.172909e-06	7.453797e-07	1.252583e-07	1.970361e-08	2.884316e-09	3.902090e-10	4.838763e-11	5.445267e-12	5.492713e-13	4.889098e-14	3.762020e-15	2.433107e-16	1.269851e-17	5.014176e-19	1.331628e-20	1.784013e-22
0.025200	1.515387e-01	3.401361e-01	3.082279e-01	1.414384e-01	4.408331e-02	1.122979e-02	2.611729e-03	5.797369e-04	1.233753e-04	2.502593e-05	4.815305e-06	8.754917e-07	1.497727e-07	2.398760e-08	3.575713e-09	4.926759e-10	6.223129e-11	7.134629e-12	7.333064e-13	6.651864e-14	5.217022e-15	3.439711e-16	1.830400e-17	7.370555e-19	1.996489e-20	2.728617e-22
0.025600	1.474267e-01	3.365265e-01	3.100811e-01	1.446488e-01	4.583253e-02	1.187080e-02	2.807485e-03	6.338199e-04	1.372035e-04	2.831308e-05	5.542944e-06	1.025534e-06	1.785560e-07	2.910957e-08	4.417567e-09	6.197531e-10	7.972046e-11	9.309014e-12	9.746708e-13	9.007955e-14	7.199249e-15	4.837720e-16	2.624176e-17	1.077335e-18	2.975757e-20	4.147929e-22
